,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,Day_Perc_Change,Trend
0,INFY,EQ,2017-05-15,964.25,963.5,963.5,949.1,953.25,951.55,951.49,3648582,3471579744.8,75335,3052819,83.67,2017,5,0.0,Slight or No change
1,INFY,EQ,2017-05-16,951.55,953.1,960.15,946.95,956.0,955.0,952.92,3065084,2920775219.4,71808,1858063,60.62,2017,5,0.36256633913089864,Slight or No change
2,INFY,EQ,2017-05-17,955.0,951.6,958.45,943.85,952.9,952.8,949.48,1457754,1384109511.85,75429,792251,54.35,2017,5,-0.23036649214660532,Slight or No change
3,INFY,EQ,2017-05-18,952.8,943.0,973.9,942.85,960.25,961.75,962.61,4028924,3878281748.15,120990,2309450,57.32,2017,5,0.9393366918555968,Slight positive
4,INFY,EQ,2017-05-19,961.75,961.5,962.7,947.85,957.4,957.95,954.18,2128698,2031155370.25,88897,1457747,68.48,2017,5,-0.3951130751234655,Slight or No change
5,INFY,EQ,2017-05-22,957.95,958.4,966.9,956.55,960.0,961.45,962.29,2751526,2647754819.65,99616,2034031,73.92,2017,5,0.3653635367190322,Slight or No change
6,INFY,EQ,2017-05-23,961.45,964.65,967.0,954.1,957.5,957.3,960.16,2019991,1939514664.8,80122,1436389,71.11,2017,5,-0.43163971085340425,Slight or No change
7,INFY,EQ,2017-05-24,957.3,960.0,965.5,949.6,957.0,954.8,958.37,2818143,2700826857.5,56898,1913750,67.91,2017,5,-0.2611511542880973,Slight or No change
8,INFY,EQ,2017-05-25,954.8,961.0,986.6,961.0,981.0,983.3,978.16,5219257,5105249719.45,76160,4108984,78.73,2017,5,2.9849183074989627,Positive
9,INFY,EQ,2017-05-26,983.3,987.0,1000.0,980.6,996.05,995.7,994.06,2494002,2479193881.9,63671,1477643,59.25,2017,5,1.261059696938882,Positive
10,INFY,EQ,2017-05-29,995.7,990.9,996.7,975.7,986.0,985.15,983.11,3154217,3100929032.2,83084,2272869,72.06,2017,5,-1.0595560911921376,Negative
11,INFY,EQ,2017-05-30,985.15,982.0,1000.0,978.65,993.0,996.2,995.45,1858455,1850003637.75,62012,1280033,68.88,2017,5,1.1216566005176842,Positive
12,INFY,EQ,2017-05-31,996.2,993.55,993.55,974.85,976.05,977.05,980.19,3881950,3805051202.8,121323,3086038,79.5,2017,5,-1.9223047580807173,Negative
13,INFY,EQ,2017-06-01,977.05,969.3,979.7,958.55,971.25,971.4,969.49,2754303,2670262585.15,81421,1822506,66.17,2017,6,-0.5782713269535833,Slight negative
14,INFY,EQ,2017-06-02,971.4,973.4,975.45,964.2,966.0,969.45,968.76,1958983,1897792688.95,48927,1396644,71.29,2017,6,-0.2007411982705265,Slight or No change
15,INFY,EQ,2017-06-05,969.45,970.0,972.0,957.05,959.0,958.75,961.71,2731349,2626761462.75,83794,1941199,71.07,2017,6,-1.1037186033317936,Negative
16,INFY,EQ,2017-06-06,958.75,965.0,987.5,964.4,980.0,979.35,980.08,3504343,3434525873.65,83178,2018029,57.59,2017,6,2.1486310299869693,Positive
17,INFY,EQ,2017-06-07,979.35,985.0,988.9,945.0,959.3,961.3,963.75,6227523,6001805446.2,139990,2519343,40.45,2017,6,-1.8430591718997413,Negative
18,INFY,EQ,2017-06-08,961.3,962.95,962.95,948.15,956.05,956.45,952.81,3097676,2951501576.75,88147,1778850,57.43,2017,6,-0.5045251222303038,Slight negative
19,INFY,EQ,2017-06-09,956.45,938.55,950.95,923.0,949.0,948.6,937.55,7378831,6918028230.35,161124,3054942,41.4,2017,6,-0.8207433739348624,Slight negative
20,INFY,EQ,2017-06-12,948.6,943.35,965.2,940.1,964.4,963.85,953.95,4295838,4097996731.1,89686,2215716,51.58,2017,6,1.6076323002319315,Positive
21,INFY,EQ,2017-06-13,963.85,953.5,962.95,951.6,957.95,957.8,958.26,2468897,2365833763.7,69355,1449584,58.71,2017,6,-0.6276910307620565,Slight negative
22,INFY,EQ,2017-06-14,957.8,960.0,961.9,951.2,958.5,958.6,957.02,3719055,3559194776.55,90312,2710765,72.89,2017,6,0.08352474420547651,Slight or No change
23,INFY,EQ,2017-06-15,958.6,959.65,967.95,949.6,951.35,952.1,956.12,2764031,2642752622.05,67490,1852460,67.02,2017,6,-0.6780721886083918,Slight negative
24,INFY,EQ,2017-06-16,952.1,949.1,953.85,936.0,937.0,940.25,942.47,5474225,5159269025.25,109487,4241070,77.47,2017,6,-1.244617162062811,Negative
25,INFY,EQ,2017-06-19,940.25,939.95,940.25,928.0,930.8,929.85,931.98,3427930,3194759665.4,82075,2297829,67.03,2017,6,-1.1060888061685703,Negative
26,INFY,EQ,2017-06-20,929.85,935.0,946.9,934.05,944.25,943.55,943.01,2592198,2444471885.25,105790,1509148,58.22,2017,6,1.473355917621122,Positive
27,INFY,EQ,2017-06-21,943.55,945.0,949.0,936.05,948.55,943.35,941.04,1867932,1757791620.6,59945,1286468,68.87,2017,6,-0.021196544963164587,Slight or No change
28,INFY,EQ,2017-06-22,943.35,947.7,968.7,935.1,939.0,940.15,953.78,4732621,4513895877.95,115123,2848768,60.19,2017,6,-0.33921662161446875,Slight or No change
29,INFY,EQ,2017-06-23,940.15,945.0,949.15,938.0,943.05,943.25,943.77,3201509,3021488880.3,118944,2359021,73.68,2017,6,0.3297346168164683,Slight or No change
30,INFY,EQ,2017-06-27,943.25,945.0,948.0,923.75,926.0,927.05,929.06,3452330,3207420226.5,113272,2392340,69.3,2017,6,-1.7174662072621305,Negative
31,INFY,EQ,2017-06-28,927.05,932.8,933.0,921.0,924.0,924.7,925.73,2952612,2733310088.65,98295,2094305,70.93,2017,6,-0.25349226039587114,Slight or No change
32,INFY,EQ,2017-06-29,924.7,930.2,947.95,926.6,929.0,930.2,935.13,7957020,7440838109.9,103952,5660732,71.14,2017,6,0.5947874986482082,Slight positive
33,INFY,EQ,2017-06-30,930.2,930.8,938.0,929.0,934.4,935.55,934.42,2108350,1970090052.2,64325,1526984,72.43,2017,6,0.5751451300795463,Slight positive
34,INFY,EQ,2017-07-03,935.55,941.1,955.0,934.6,953.6,951.9,945.66,2544462,2406192366.05,62128,1419172,55.77,2017,7,1.7476350809684238,Positive
35,INFY,EQ,2017-07-04,951.9,953.85,970.0,949.4,961.0,962.15,962.03,2583863,2485762341.4,54690,1493619,57.81,2017,7,1.076793780859342,Positive
36,INFY,EQ,2017-07-05,962.15,959.0,959.0,945.4,952.0,950.9,950.46,2113114,2008422006.7,58308,1201934,56.88,2017,7,-1.1692563529595135,Negative
37,INFY,EQ,2017-07-06,950.9,945.0,957.0,944.2,946.8,947.0,950.12,1914860,1819345350.9,56849,1143132,59.7,2017,7,-0.4101377642233617,Slight or No change
38,INFY,EQ,2017-07-07,947.0,943.85,945.45,933.05,935.1,935.4,938.78,2888443,2711621745.5,98641,2118035,73.33,2017,7,-1.224920802534324,Negative
39,INFY,EQ,2017-07-10,935.4,945.0,1028.9,937.3,953.3,957.05,953.49,847546,808125207.5,17862,426402,50.31,2017,7,2.3145178533247712,Positive
40,INFY,EQ,2017-07-11,957.05,956.65,989.5,956.65,978.6,975.35,978.98,5769854,5648578195.35,113632,3220051,55.81,2017,7,1.9121258032495758,Positive
41,INFY,EQ,2017-07-12,975.35,974.95,981.5,968.75,973.0,972.35,974.41,3137988,3057672503.55,77201,2147850,68.45,2017,7,-0.3075818936791874,Slight or No change
42,INFY,EQ,2017-07-13,972.35,977.25,983.45,964.1,980.0,977.05,977.0,2585196,2525724825.0,74502,1139208,44.07,2017,7,0.4833650434514336,Slight or No change
43,INFY,EQ,2017-07-14,977.05,999.45,1006.85,966.05,970.0,972.05,985.55,11239090,11076697425.95,246571,4902877,43.62,2017,7,-0.5117445371270679,Slight negative
44,INFY,EQ,2017-07-17,972.05,975.0,992.0,974.0,985.55,984.05,984.54,3849125,3789602386.0,85783,2209178,57.39,2017,7,1.2345043979219206,Positive
45,INFY,EQ,2017-07-18,984.05,986.05,1004.8,981.1,983.65,985.6,995.69,4130090,4112296075.35,93509,2299835,55.68,2017,7,0.1575123215283858,Slight or No change
46,INFY,EQ,2017-07-19,985.6,981.45,988.65,969.1,979.6,979.85,976.12,2945139,2874801639.95,105595,1545101,52.46,2017,7,-0.5834009740259716,Slight negative
47,INFY,EQ,2017-07-20,979.85,979.3,979.85,966.95,969.0,969.45,970.69,3404870,3305085666.3,101526,2486394,73.02,2017,7,-1.0613869469816795,Negative
48,INFY,EQ,2017-07-21,969.45,973.0,982.55,971.4,979.9,980.1,978.45,2990377,2925921839.85,68179,1923535,64.32,2017,7,1.0985610397648227,Positive
49,INFY,EQ,2017-07-24,980.1,983.5,994.0,982.6,990.5,990.55,989.58,3064588,3032646958.4,110820,2177458,71.05,2017,7,1.0662177328844002,Positive
50,INFY,EQ,2017-07-25,990.55,990.0,999.0,986.2,994.0,993.85,992.82,3572807,3547155443.75,104586,2636530,73.79,2017,7,0.3331482509716821,Slight or No change
51,INFY,EQ,2017-07-26,993.85,998.1,999.0,990.4,994.0,994.05,993.84,3435012,3413852845.2,104013,2857462,83.19,2017,7,0.020123761130941276,Slight or No change
52,INFY,EQ,2017-07-27,994.05,996.0,1004.0,966.8,969.85,971.05,981.64,6338426,6222055606.7,100543,4878648,76.97,2017,7,-2.3137669131331418,Negative
53,INFY,EQ,2017-07-28,971.05,976.0,1003.0,962.3,995.7,997.35,987.2,5549214,5478201640.4,92083,3196985,57.61,2017,7,2.708408423871078,Positive
54,INFY,EQ,2017-07-31,997.35,991.9,1021.7,986.75,1015.0,1011.2,1007.77,9579124,9653593591.35,194493,6840218,71.41,2017,7,1.3886800020053158,Positive
55,INFY,EQ,2017-08-01,1011.2,1011.0,1017.0,998.35,1004.5,1005.55,1005.38,3844699,3865373992.85,74672,2634496,68.52,2017,8,-0.5587420886076,Slight negative
56,INFY,EQ,2017-08-02,1005.55,1006.0,1012.75,987.2,989.1,993.35,999.06,2128792,2126780544.95,64338,1154252,54.22,2017,8,-1.2132663716374004,Negative
57,INFY,EQ,2017-08-03,993.35,991.0,998.75,980.25,981.8,984.0,988.23,2320174,2292869696.85,64881,1484098,63.96,2017,8,-0.9412593748427067,Slight negative
58,INFY,EQ,2017-08-04,984.0,988.0,989.0,976.05,983.5,983.75,981.53,2674509,2625108704.9,54851,1951568,72.97,2017,8,-0.025406504065039748,Slight or No change
59,INFY,EQ,2017-08-07,983.75,983.5,983.75,965.7,966.5,968.25,972.33,3036872,2952834608.05,75997,2439913,80.34,2017,8,-1.5756035578144867,Negative
60,INFY,EQ,2017-08-08,968.25,968.5,970.25,955.05,963.5,963.85,963.45,3002324,2892578680.85,83371,2062272,68.69,2017,8,-0.45442809191840183,Slight or No change
61,INFY,EQ,2017-08-09,963.85,967.65,973.9,964.55,970.7,969.35,969.56,1961205,1901504150.2,74542,1112721,56.74,2017,8,0.5706282097836857,Slight positive
62,INFY,EQ,2017-08-10,969.35,969.9,987.5,969.35,984.95,981.25,982.0,4570342,4488072666.75,118468,3294424,72.08,2017,8,1.22762676020014,Positive
63,INFY,EQ,2017-08-11,981.25,976.0,997.0,969.6,986.5,987.7,986.81,3272078,3228922463.05,85957,2064364,63.09,2017,8,0.6573248407643284,Slight positive
64,INFY,EQ,2017-08-14,987.7,988.0,989.2,977.15,982.0,981.45,981.62,1908235,1873162935.8,83142,1423038,74.57,2017,8,-0.6327832337754358,Slight negative
65,INFY,EQ,2017-08-16,981.45,982.0,986.1,969.0,979.35,975.2,975.79,3089040,3014254126.05,73688,2010754,65.09,2017,8,-0.6368128789036587,Slight negative
66,INFY,EQ,2017-08-17,975.2,1005.0,1029.25,998.05,1021.05,1020.85,1012.61,12892130,13054759560.6,219380,8130105,63.06,2017,8,4.681091058244458,Among top gainers
67,INFY,EQ,2017-08-18,1020.85,1017.9,1017.9,884.2,923.15,923.25,932.15,82202480,76625024333.45,1192900,42028494,51.13,2017,8,-9.560660234118634,Bear drop
68,INFY,EQ,2017-08-21,923.25,924.0,924.0,870.0,870.15,873.4,888.68,45203588,40171479151.0,844350,20137307,44.55,2017,8,-5.3994042783644725,Among top losers
69,INFY,EQ,2017-08-22,873.4,895.2,897.05,860.0,876.0,875.4,876.3,24621299,21575553323.6,436450,10004177,40.63,2017,8,0.2289901534233918,Slight or No change
70,INFY,EQ,2017-08-23,875.4,880.0,903.7,873.9,893.4,892.8,890.37,30642095,27282913878.8,431562,15763891,51.45,2017,8,1.9876627827278837,Positive
71,INFY,EQ,2017-08-24,892.8,910.0,918.25,902.35,911.5,912.15,910.72,21190262,19298432842.1,379260,13139149,62.01,2017,8,2.1673387096774244,Positive
72,INFY,EQ,2017-08-28,912.15,943.95,953.95,938.0,940.3,941.0,944.82,20356054,19232850863.35,339901,11887057,58.4,2017,8,3.1628569862413025,Among top gainers
73,INFY,EQ,2017-08-29,941.0,941.45,942.0,925.55,926.75,927.45,933.49,6684696,6240109664.25,148591,3807364,56.96,2017,8,-1.439957492029753,Negative
74,INFY,EQ,2017-08-30,927.45,937.2,939.0,924.1,926.7,926.65,930.56,8074832,7514125821.5,147639,4723273,58.49,2017,8,-0.0862580193002338,Slight or No change
75,INFY,EQ,2017-08-31,926.65,928.8,928.95,912.9,915.0,914.95,916.78,7511226,6886139481.45,174045,4983033,66.34,2017,8,-1.2626126369179258,Negative
76,INFY,EQ,2017-09-01,914.95,915.95,925.9,910.0,919.85,919.95,919.57,4216961,3877809875.8,81607,2288888,54.28,2017,9,0.5464779496147321,Slight positive
77,INFY,EQ,2017-09-04,919.95,921.0,921.1,893.5,899.95,900.2,904.13,5088554,4600718442.35,141455,2605004,51.19,2017,9,-2.146855807380832,Negative
78,INFY,EQ,2017-09-05,900.2,902.0,905.0,897.25,901.0,901.9,901.02,4891696,4407506232.1,79400,3043364,62.21,2017,9,0.18884692290601635,Slight or No change
79,INFY,EQ,2017-09-06,901.9,900.0,900.3,890.0,896.9,895.6,894.39,3867955,3459475483.1,126593,2169351,56.09,2017,9,-0.698525335403033,Slight negative
80,INFY,EQ,2017-09-07,895.6,900.0,900.5,892.35,894.65,895.75,896.04,3120596,2796180947.75,74906,2144854,68.73,2017,9,0.016748548459122325,Slight or No change
81,INFY,EQ,2017-09-08,895.75,899.0,899.0,882.1,884.0,884.3,888.07,4302271,3820696331.75,78811,2781198,64.64,2017,9,-1.2782584426458299,Negative
82,INFY,EQ,2017-09-11,884.3,890.4,891.8,873.65,879.95,878.7,880.91,6893821,6072846748.0,145836,4926886,71.47,2017,9,-0.6332692525160999,Slight negative
83,INFY,EQ,2017-09-12,878.7,882.55,887.75,878.8,883.25,884.05,881.98,8620677,7603270019.7,94378,7004148,81.25,2017,9,0.6088539888471578,Slight positive
